"datas","valor_fechamento"
2009-01-26,300.95
2009-01-23,304.22
2009-01-22,300.96
2009-01-21,311.32
2009-01-20,307.15
2009-01-19,332.7
2009-01-16,339.13
2009-01-15,330.86
2009-01-14,311.85
2009-01-13,327.33
2009-01-12,333.58
2009-01-09,358.69
2009-01-08,360.28
2009-01-07,356.34
2009-01-06,363.58
2009-01-05,346.31
2009-01-02,328.58
2008-12-30,307.66
2008-12-29,297.79
2008-12-26,291.74
2008-12-23,289.29
2008-12-22,301.12
2008-12-19,300.85
2008-12-18,292.06
2008-12-17,293.04
2008-12-16,298.35
2008-12-15,286.89
2008-12-12,296.1
2008-12-11,297.17
2008-12-10,290.37
2008-12-09,282.25
2008-12-08,282.89
2008-12-05,264.08
2008-12-04,258.41
2008-12-03,251.6
2008-12-02,256.52
2008-12-01,255.48
2008-11-28,273.8
2008-11-27,270.72
2008-11-26,261.11
2008-11-25,239.54
2008-11-24,228.33
2008-11-21,213.48
2008-11-19,231.17
2008-11-18,238.56
2008-11-17,249.97
2008-11-14,263.15
2008-11-13,267.14
2008-11-12,262.19
2008-11-11,281.48
2008-11-10,285.14
2008-11-07,302.49
2008-11-06,303.41
2008-11-05,345.18
2008-11-04,371.04
2008-11-03,349.11
2008-10-31,337.31
2008-10-30,360.53
2008-10-29,347.86
2008-10-28,321.64
2008-10-27,269.26
2008-10-24,295.4
2008-10-23,322.75
2008-10-22,335.51
2008-10-21,394.87
2008-10-20,378.49
2008-10-17,345.97
2008-10-16,335.81
2008-10-15,332.23
2008-10-14,389.01
2008-10-13,365.71
2008-10-10,325.8
2008-10-09,345.47
2008-10-08,376.46
2008-10-07,393.55
2008-10-06,428.62
2008-10-03,469.77
2008-10-02,494.62
2008-10-01,540.28
2008-09-30,542.22
2008-09-29,502.27
2008-09-26,567.8
2008-09-25,578.47
2008-09-24,562.92
2008-09-23,570.57
2008-09-22,591.31
2008-09-19,610.48
2008-09-18,535.39
2008-09-17,508.55
2008-09-16,555.97
2008-09-15,576.13
2008-09-12,617.49
2008-09-11,619.78
2008-09-10,628.28
2008-09-09,615.67
2008-09-08,630.05
2008-09-05,618.18
2008-09-04,616.1
2008-09-03,658.09
2008-09-02,684.36
2008-09-01,691.69
2008-08-29,674.84
2008-08-28,671.66
2008-08-27,667.33
2008-08-26,666.64
2008-08-25,678.06
2008-08-22,692.13
2008-08-21,706.13
2008-08-20,703.93
2008-08-19,684.55
2008-08-18,693.86
2008-08-15,708.8
2008-08-14,725.66
2008-08-13,728.24
2008-08-12,751.04
2008-08-11,763.06
2008-08-08,770.97
2008-08-07,759.96
2008-08-06,765.91
2008-08-05,748.27
2008-08-04,729.92
2008-08-01,767.39
2008-07-31,789.61
2008-07-30,798.58
2008-07-29,778.56
2008-07-28,765.79
2008-07-25,775.39
2008-07-24,775.53
2008-07-23,783.37
2008-07-22,754.33
2008-07-21,750.34
2008-07-18,743.63
2008-07-17,763.66
2008-07-16,786.34
2008-07-15,739.57
2008-07-14,713.97
2008-07-11,706.86
2008-07-10,718.18
2008-07-08,714.46
2008-07-07,709.76
2008-07-04,718.09
2008-07-03,718.85
2008-07-02,740.86
2008-07-01,776.01
2008-06-30,807.31
2008-06-27,805.53
2008-06-26,807.37
2008-06-25,831.75
2008-06-24,809.35
2008-06-23,817.3
2008-06-20,815.77
2008-06-19,813.76
2008-06-18,836.33
2008-06-17,863.21
2008-06-16,852.85
2008-06-13,850.61
2008-06-12,852.4
2008-06-11,845.98
2008-06-10,868.61
2008-06-09,886.57
2008-06-06,897.88
2008-06-05,926.76
2008-06-04,890.92
2008-06-03,907.73
2008-06-02,935.29
2008-05-30,956.62
2008-05-29,933.45
2008-05-28,935.58
2008-05-27,899.85
2008-05-26,907.78
2008-05-23,910.58
2008-05-21,918.19
2008-05-20,935.43
2008-05-19,948.59
2008-05-16,958.51
2008-05-15,958.85
2008-05-14,941.55
2008-05-13,946.92
2008-05-12,946.76
2008-05-09,932.64
2008-05-08,939.23
2008-05-07,937.81
2008-05-06,960.76
2008-05-05,994.22
2008-05-02,996.94
2008-04-30,915.83
2008-04-29,828.6
2008-04-28,840.83
2008-04-25,816.6
2008-04-24,806.8
2008-04-23,807.07
2008-04-22,816.81
2008-04-18,810.77
2008-04-17,810.6
2008-04-16,817.13
2008-04-15,802.3
2008-04-14,801.65
2008-04-11,817.84
2008-04-10,815.38
2008-04-09,829.51
2008-04-08,844.24
2008-04-07,852.26
2008-04-04,851.09
2008-04-03,849.92
2008-04-02,831.33
2008-04-01,819.98
2008-03-31,801.86
2008-03-28,814.83
2008-03-27,840.75
2008-03-26,842.9
2008-03-25,853.37
2008-03-24,843.67
2008-03-20,830.54
2008-03-19,829.82
2008-03-18,861.71
2008-03-17,829.94
2008-03-14,859.05
2008-03-13,878.14
2008-03-12,892.04
2008-03-11,899.48
2008-03-10,873.56
2008-03-07,918.27
2008-03-06,932.68
2008-03-05,961.09
2008-03-04,961.76
2008-03-03,974.81
2008-02-29,946.39
2008-02-28,957.19
2008-02-27,954.06
2008-02-26,938.41
2008-02-25,924.18
2008-02-22,917.28
2008-02-21,909.88
2008-02-20,926.59
2008-02-19,924.87
2008-02-18,920.97
2008-02-15,894.72
2008-02-14,908.82
2008-02-13,906.75
2008-02-12,865.36
2008-02-11,831.88
2008-02-08,816.84
2008-02-07,820.99
2008-02-06,843.19
2008-02-01,879.21
2008-01-31,862.99
2008-01-30,878.28
2008-01-29,873.65
2008-01-28,835.45
2008-01-24,834.91
2008-01-23,792.94
2008-01-22,812.04
2008-01-21,781.17
2008-01-18,833.93
2008-01-17,840.1
2008-01-16,861.18
2008-01-15,867.11
2008-01-14,913.2
2008-01-11,936.17
2008-01-10,954.04
2008-01-09,944.05
2008-01-08,954.55
2008-01-07,950.63
2008-01-04,952.34
2008-01-03,978.17
2008-01-02,975.37
