"datas","valor_fechamento"
2013-07-05,1427.13
2013-07-04,1462.16
2013-07-03,1441.41
2013-07-02,1425.78
2013-07-01,1477.22
2013-06-28,1443.74
2013-06-27,1448.24
2013-06-26,1419.05
2013-06-25,1436.35
2013-06-24,1406.48
2013-06-21,1461.15
2013-06-20,1480
2013-06-19,1460.43
2013-06-18,1489.26
2013-06-17,1461.86
2013-06-14,1451.49
2013-06-13,1473.18
2013-06-12,1420.45
2013-06-11,1446.29
2013-06-10,1490.05
2013-06-07,1507.19
2013-06-06,1522.99
2013-06-05,1523.78
2013-06-04,1566.23
2013-06-03,1562.24
2013-05-31,1539.59
2013-05-29,1567.92
2013-05-28,1589.56
2013-05-27,1597.57
2013-05-24,1588.44
2013-05-23,1591.03
2013-05-22,1603.55
2013-05-21,1606.59
2013-05-20,1593.08
2013-05-17,1571.82
2013-05-16,1553.23
2013-05-15,1556.78
2013-05-14,1575.94
2013-05-13,1593.25
2013-05-10,1619.05
2013-05-09,1639.25
2013-05-08,1657.3
2013-05-07,1682.4
2013-05-06,1670.87
2013-05-03,1672.32
2013-05-02,1663.54
2013-04-30,1693.32
2013-04-29,1658.83
2013-04-26,1644.84
2013-04-25,1695.6
2013-04-24,1695.5
2013-04-23,1690.74
2013-04-22,1657.18
2013-04-19,1644.44
2013-04-18,1635.53
2013-04-17,1612.84
2013-04-16,1631.46
2013-04-15,1590.9
2013-04-12,1667.91
2013-04-11,1679.96
2013-04-10,1707.97
2013-04-09,1719.95
2013-04-08,1693.06
2013-04-05,1696.38
2013-04-04,1673.97
2013-04-03,1703.69
2013-04-02,1664.86
2013-04-01,1706.39
2013-03-28,1710.86
2013-03-27,1702.09
2013-03-26,1684.7
2013-03-25,1643.15
2013-03-22,1664.27
2013-03-21,1656.89
2013-03-20,1670.81
2013-03-19,1669.61
2013-03-18,1706.19
2013-03-15,1694.98
2013-03-14,1723.52
2013-03-13,1720.78
2013-03-12,1753.16
2013-03-11,1758.98
2013-03-08,1749.54
2013-03-07,1762.97
2013-03-06,1752.68
2013-03-05,1684.22
2013-03-04,1705.03
2013-03-01,1719.01
2013-02-28,1758.78
2013-02-27,1750.74
2013-02-26,1753.04
2013-02-25,1719.5
2013-02-22,1700.19
2013-02-21,1690.04
2013-02-20,1686.42
2013-02-19,1743.89
2013-02-18,1761.66
2013-02-15,1783.19
2013-02-14,1796.55
2013-02-13,1810.13
2013-02-08,1809.55
2013-02-07,1810.79
2013-02-06,1842.45
2013-02-05,1835.86
2013-02-04,1830.17
2013-02-01,1861.43
2013-01-31,1842.41
2013-01-30,1818.83
2013-01-29,1845.46
2013-01-28,1821.81
2013-01-24,1873.44
2013-01-23,1914.11
2013-01-22,1901.58
2013-01-21,1910.81
2013-01-18,1914.77
2013-01-17,1925.84
2013-01-16,1917.2
2013-01-15,1924.13
2013-01-14,1943.29
2013-01-11,1920.95
2013-01-10,1933.86
2013-01-09,1931.4
2013-01-08,1930.46
2013-01-07,1947.89
2013-01-04,1951.2
2013-01-03,2003.2
2013-01-02,1998.94
2012-12-28,1915.81
2012-12-27,1899.75
2012-12-26,1904.15
2012-12-21,1900.17
2012-12-20,1910.55
2012-12-19,1907.37
2012-12-18,1914.37
2012-12-17,1859.7
2012-12-14,1850.72
2012-12-13,1842.72
2012-12-12,1867.26
2012-12-11,1877.17
2012-12-10,1860.29
2012-12-07,1839.18
2012-12-06,1802.84
2012-12-05,1817.68
2012-12-04,1809.84
2012-12-03,1812.49
2012-11-30,1798.77
2012-11-29,1834.54
2012-11-28,1776.33
2012-11-27,1760.32
2012-11-26,1781.91
2012-11-23,1804.13
2012-11-22,1756.09
2012-11-21,1751.25
2012-11-19,1729.74
2012-11-16,1690.53
2012-11-14,1721.67
2012-11-13,1766.84
2012-11-12,1763.89
2012-11-09,1759.26
2012-11-08,1763.74
2012-11-07,1786.09
2012-11-06,1816.68
2012-11-05,1764.42
2012-11-01,1767.84
2012-10-31,1723.61
2012-10-30,1734.92
2012-10-29,1722.3
2012-10-26,1708.16
2012-10-25,1740.91
2012-10-24,1720.07
2012-10-23,1733.94
2012-10-22,1753.23
2012-10-19,1749.71
2012-10-18,1795.2
2012-10-17,1808.6
2012-10-16,1798.63
2012-10-15,1771.58
2012-10-11,1755.03
2012-10-10,1733.31
2012-10-09,1757.1
2012-10-08,1761.22
2012-10-05,1725.45
2012-10-04,1729.65
2012-10-03,1728.59
2012-10-02,1746.86
2012-10-01,1758.45
2012-09-28,1747.08
2012-09-27,1769.21
2012-09-26,1785.59
2012-09-25,1779.8
2012-09-24,1851.64
2012-09-21,1840.89
2012-09-20,1859.82
2012-09-19,1853.44
2012-09-18,1860.21
2012-09-17,1876.48
2012-09-14,1892.19
2012-09-13,1874.3
2012-09-12,1773.98
2012-09-11,1737.02
2012-09-10,1691.6
2012-09-06,1668.37
2012-09-05,1608.12
2012-09-04,1542.28
2012-09-03,1567.86
2012-08-31,1574.41
2012-08-30,1559.93
2012-08-29,1559.34
2012-08-28,1612.03
2012-08-27,1610.77
2012-08-24,1640.89
2012-08-23,1663.18
2012-08-22,1693.68
2012-08-21,1672.72
2012-08-20,1689.99
2012-08-17,1682.63
2012-08-16,1703.99
2012-08-15,1658.23
2012-08-14,1665.32
2012-08-13,1692.82
2012-08-10,1693.95
2012-08-09,1674.7
2012-08-08,1691.91
2012-08-07,1655.85
2012-08-06,1694.36
2012-08-03,1640.91
2012-08-02,1581.42
2012-08-01,1588.59
2012-07-31,1604.45
2012-07-30,1603.93
2012-07-27,1583.33
2012-07-26,1504.07
2012-07-25,1463.73
2012-07-24,1481.27
2012-07-23,1507.31
2012-07-20,1546.06
2012-07-19,1591
2012-07-18,1579.34
2012-07-17,1555.27
2012-07-16,1536.04
2012-07-13,1575.02
2012-07-12,1548.68
2012-07-11,1550.51
2012-07-10,1558.79
2012-07-06,1619.14
2012-07-05,1661.6
2012-07-04,1652.84
2012-07-03,1632.69
2012-07-02,1601.45
2012-06-29,1599.03
2012-06-28,1516.32
2012-06-27,1537.26
2012-06-26,1539.24
2012-06-25,1534.66
2012-06-22,1567.98
2012-06-21,1580.68
2012-06-20,1634.77
2012-06-19,1639.95
2012-06-18,1618.82
2012-06-15,1632.91
2012-06-14,1607.74
2012-06-13,1609.81
2012-06-12,1594.52
2012-06-11,1562.89
2012-06-08,1570.68
2012-06-06,1561.51
2012-06-05,1517.55
2012-06-04,1543.64
2012-06-01,1540.11
2012-05-31,1558.81
2012-05-30,1572.36
2012-05-29,1594.3
2012-05-28,1594.12
2012-05-25,1576.44
2012-05-24,1576.69
2012-05-23,1606.51
2012-05-22,1622.26
2012-05-21,1646.37
2012-05-18,1573.08
2012-05-17,1568.28
2012-05-16,1626.39
2012-05-15,1646.61
2012-05-14,1674.26
2012-05-11,1722.57
2012-05-10,1740
2012-05-09,1736.28
2012-05-08,1735.62
2012-05-07,1777.78
2012-05-04,1775.72
2012-05-03,1844.85
2012-05-02,1867.58
2012-04-30,1863.09
2012-04-27,1862.02
2012-04-26,1872.8
2012-04-25,1865.63
2012-04-24,1868.13
2012-04-23,1849.68
2012-04-20,1883.96
2012-04-19,1880.31
2012-04-18,1901.48
2012-04-17,1857.22
2012-04-16,1822.04
2012-04-13,1835.92
2012-04-12,1849.46
2012-04-11,1795.53
2012-04-10,1803.88
2012-04-09,1829.57
2012-04-05,1844.59
2012-04-04,1843.05
2012-04-03,1872.07
2012-04-02,1907.82
2012-03-30,1860.62
2012-03-29,1868.27
2012-03-28,1857.12
2012-03-27,1897.68
2012-03-26,1931.61
2012-03-23,1907.96
2012-03-22,1885.42
2012-03-21,1921.47
2012-03-20,1954.9
2012-03-19,1976.9
2012-03-16,1975.69
2012-03-15,1969.54
2012-03-14,1970.34
2012-03-13,1947.96
2012-03-12,1862.78
2012-03-09,1864.87
2012-03-08,1847.57
2012-03-07,1823.73
2012-03-06,1824.27
2012-03-05,1900.88
2012-03-02,1928.47
2012-03-01,1892.84
2012-02-29,1871.53
2012-02-28,1871.79
2012-02-27,1844.89
2012-02-24,1867.39
2012-02-23,1861.27
2012-02-22,1865.27
2012-02-17,1862.39
2012-02-16,1848.86
2012-02-15,1835.11
2012-02-14,1845.35
2012-02-13,1880.8
2012-02-10,1846.74
2012-02-09,1902.01
2012-02-08,1902.44
2012-02-07,1911.21
2012-02-06,1895.71
2012-02-03,1900.51
2012-02-02,1862.73
2012-02-01,1865.87
2012-01-31,1823.81
2012-01-30,1809.96
2012-01-27,1816.63
2012-01-26,1811.26
2012-01-24,1800.05
2012-01-23,1798.22
2012-01-20,1797.54
