"sse","a","coeficiente_B","volatilidade","grupo_do_janelamento","setor","b_volatilidade"
0.010867217363734,1.03983595032657,0.588621662559733,1.7414608268573,9,"ICON",1.02506156718739
0.0236844125974831,1.06986947593921,0.766471498849638,1.47655039375126,9,"IEE",1.13173379342555
0.00455550563375113,0.970927156763463,0.555265017852113,1.78238606609344,9,"IFNC",0.989696630808729
0.00740862176904401,0.999528596431729,0.505567331375395,1.86432663282853,9,"IMAT",0.942542640571195
0.0103769763482337,1.0268849374587,0.517330993396834,1.90623964673476,9,"IMOB",0.986156850097722
0.00573226416728017,1.00783122663508,0.540699398295201,1.84692736489158,9,"INDX",0.998632514891817
0.0230997274956033,1.05499751568508,0.677851635255817,1.56258292042474,9,"UTIL",1.05919938783272
0.00825374739526904,1.04639335686968,0.646883083176248,1.63000799511847,10,"ICON",1.05442459748417
0.0196843339261569,1.06808049057021,0.830268419833123,1.35986027050388,10,"IEE",1.1290490379851
0.00391720761611954,0.971900661132109,0.605075689273334,1.68272933009118,10,"IFNC",1.01817860926538
0.00430802085096601,1.00354259577179,0.563160709600431,1.73515098917422,10,"IMAT",0.97716886232724
0.00932857530140756,1.02594905299412,0.529343324903554,1.84840428630667,10,"IMOB",0.978440470679552
0.00457135927456262,1.01208201368359,0.594336361729009,1.71882764089273,10,"INDX",1.02156176652744
0.0158296203597558,1.05177459364512,0.736465261186637,1.43920687694875,10,"UTIL",1.05992586853367
0.0152418890478172,1.06260830831672,0.76323126048476,1.3434520357128,11,"ICON",1.0253645906179
0.023612095716169,1.06539185223507,0.965515023804822,1.07824246363977,11,"IEE",1.04105929794852
0.00339932679636494,0.986726312767658,0.712514741547666,1.44984896395362,11,"IFNC",1.03303875983456
0.00368076425059489,1.01960685013457,0.655303133132735,1.50991413616714,11,"IMAT",0.989451464191733
0.0112155440268956,1.03184429067087,0.613702538677562,1.60413439039482,11,"IMOB",0.984461347765285
0.00795890585527506,1.03271571387334,0.693261209153237,1.45014600680827,11,"INDX",1.00532997412864
0.0169662388586794,1.0459278344195,0.860183487859844,1.16573430622863,11,"UTIL",1.00274540144962
0.0121633470144858,1.05659537897868,0.823127133238531,1.19273160984684,12,"ICON",0.981769750736209
0.0222347973751036,1.06899754844726,1.03493576242145,0.945849347590527,12,"IEE",0.978893315684436
0.00754367539458221,0.995811270625522,0.778412515396848,1.24192329549226,12,"IFNC",0.966728636374071
0.00653899438227941,1.02902285132397,0.692439576398128,1.39170707679146,12,"IMAT",0.963673058723756
0.0132272505979393,1.02687112982536,0.665921497912594,1.40890338747598,12,"IMOB",0.938219054202131
0.0105757995434892,1.03695474414531,0.732064047285345,1.31002761421878,12,"INDX",0.959024117320562
0.0273278726184853,1.0463563146822,0.927452856671798,1.02093219145551,12,"UTIL",0.946866477433613
0.0123450544736601,1.05627428059577,0.88219367367021,1.11876723444324,13,"ICON",0.986969376535342
0.0308044548132124,1.07679018887732,1.08582356310094,0.90566788114856,13,"IEE",0.983395525694806
0.0104938118111578,1.01973275458142,0.891408969385262,1.09684829435857,13,"IFNC",0.977740407646155
0.00797592527097273,1.03764467546518,0.762256014086556,1.26345151400239,13,"IMAT",0.963073515055087
0.0164478844093612,1.02704929212694,0.729464161134339,1.29706174576475,13,"IMOB",0.946160058313726
0.0140670448159738,1.04906945747021,0.806169382626867,1.21442230628563,13,"INDX",0.97903008090658
0.0327236861885286,1.04966380088677,0.97660436286704,0.97707120044763,13,"UTIL",0.954211997188892
0.00974989160370921,1.06005276379029,0.963171320925464,1.04576079583693,14,"ICON",1.00724680709832
0.0218575866656992,1.06508108258836,1.15579589312373,0.847961712504657,14,"IEE",0.98007066483905
0.00653500881908652,1.00897728609102,0.962086961865645,1.00326126471813,14,"IFNC",0.965224582130147
0.00963814692659202,1.04304433912286,0.837217766964271,1.16248486187356,14,"IMAT",0.973252980187548
0.015249731385814,1.03742397492154,0.807805394929912,1.20321150357551,14,"IMOB",0.97196074383003
0.0117101162341367,1.0559003417977,0.893529761571947,1.12088329745183,14,"INDX",1.00154258552211
0.0233768211112149,1.04252944733617,1.0414056300932,0.909796811626694,14,"UTIL",0.947467521868883
0.00946220582124841,1.06296004439041,0.948567026109156,1.05777998617295,15,"ICON",1.00337521576186
0.0310364703145166,1.06961289345986,1.1750751612599,0.835177150621107,15,"IEE",0.981395924946679
0.00665024394425553,1.01058578225691,1.00330301032602,0.960008567179585,15,"IFNC",0.963179485390046
0.0102316738670181,1.04528956006309,0.894727810206576,1.11557000886137,15,"IMAT",0.998131511160664
0.0111086567170052,1.02171330693525,0.816645787953065,1.16774328192155,15,"IMOB",0.953632632591724
0.00848949360378432,1.0441180623594,0.907714688855563,1.10134328125632,15,"INDX",0.999705473868748
0.0226779578507978,1.05134266466262,1.05092637538088,0.911848014868501,15,"UTIL",0.958285129164001
0.0100563213833453,1.07019333545426,1.00507047852057,1.00232535878778,16,"ICON",1.00740762799014
0.0299438006716947,1.08088935693305,1.25081846408201,0.797083977845025,16,"IEE",0.99700735691249
0.00841104299445309,1.03181894346836,1.08585675119028,0.903685726710876,16,"IFNC",0.981273247303296
0.0116303720912584,1.05804621473576,0.971990465523462,1.03800686877218,16,"IMAT",1.00893277959443
0.00909554978360017,1.02221883156449,0.876374684669604,1.11064308125098,16,"IMOB",0.973339480111803
0.009273249923831,1.04323103747899,0.974900696554948,1.02059532353956,16,"INDX",0.99497909181944
0.0386257631130607,1.07984737809955,1.14813678921038,0.861832859364903,16,"UTIL",0.989502011987217
0.00744382322394064,1.05822705928965,1.08389416657397,0.923408012784656,17,"ICON",1.00087655842495
0.0175878554263366,1.06921147482792,1.34909587119917,0.738213923588537,17,"IEE",0.995921356375037
0.0135223041990063,1.05787462366891,1.19417793805558,0.848828291094925,17,"IFNC",1.01365201842298
0.00913788658050436,1.05452684235939,1.04320852862637,0.968953216560995,17,"IMAT",1.01082025935638
0.00809957588893837,1.02452529072852,0.936294068007431,1.04712574596695,17,"IMOB",0.980417624406711
0.0117695069276006,1.05114322908024,1.0691865209164,0.9462016430409,17,"INDX",1.01166604280828
0.035650400110633,1.07596757061964,1.25997504702466,0.792315923071103,17,"UTIL",0.998298292429896
0.009912787055968,1.05992709346885,1.15050629846329,0.86657549486858,18,"ICON",0.997000564940246
0.0158073567378141,1.07341945672413,1.43935270028037,0.701259459503225,18,"IEE",1.00935969663312
0.0151765474576154,1.0704927470323,1.3034782575746,0.782451494796534,18,"IFNC",1.01990851107403
0.0147008748835653,1.07075437538873,1.11171398163,0.918685340774188,18,"IMAT",1.02131533805718
0.0154905605237848,1.03914973455425,1.03445844325989,0.951321939689664,18,"IMOB",0.984103012770352
0.0122240098963259,1.06088292158708,1.15466488509102,0.883618275663284,18,"INDX",1.02028299473307
0.0425990929940024,1.08164794763528,1.32402350205329,0.765160550717,18,"UTIL",1.01309055199335
0.0102821314442859,1.06469795714731,1.1585800013787,0.875644220230176,19,"ICON",1.01450388188153
0.0125326909161392,1.06272958897296,1.36670048617796,0.727219874359961,19,"IEE",0.993891755846036
0.0190832989927585,1.0763468872254,1.25748245899482,0.810327195522891,19,"IFNC",1.0189722344165
0.0168918896637934,1.07198468805025,1.08287050081983,0.944779096169319,19,"IMAT",1.02307341303298
0.0230517269203578,1.04269855788358,1.01679726274828,0.968102396881962,19,"IMOB",0.984363867209627
0.0156479578396326,1.06981503919541,1.13996397969481,0.897814603405143,19,"INDX",1.02347630832585
0.0399601837039036,1.07768394755006,1.32972782067707,0.75941776183294,19,"UTIL",1.00981892542557
0.0159716368703119,1.0692863680777,1.15316884587029,0.877435003103552,20,"ICON",1.01183070985512
0.0177003425463034,1.07678870660638,1.40345331491243,0.715154703863602,20,"IEE",1.00368623981259
0.0219559606966255,1.07802755006646,1.23534389420589,0.820968478078693,20,"IFNC",1.01417839673002
0.0274486736746072,1.08203795107285,1.10355095012854,0.932835610654527,20,"IMAT",1.02943162445154
0.0356327738849436,1.05581667075281,1.03709739607274,0.962114924115258,20,"IMOB",0.997806882522655
0.0181015004574783,1.07342086353816,1.13532248960667,0.893140328598658,20,"INDX",1.01400230143275
0.0439741013432671,1.08186108918456,1.3847934510148,0.733024815957243,20,"UTIL",1.01508796456892
0.0228777380990225,1.07378191383716,1.17706549161924,0.861812975629931,21,"ICON",1.01441031384368
0.0172976356463819,1.07181533726016,1.38867733264696,0.721055415650274,21,"IEE",1.00131331129587
0.015853002972703,1.06950705971676,1.23651179865829,0.818552123689189,21,"IFNC",1.01214935875849
0.035040568226293,1.08024839528078,1.11326587366389,0.9224603073188,21,"IMAT",1.02694357994752
0.0322691187218384,1.04978920891862,1.03856647923992,0.956271385113748,21,"IMOB",0.993151405635469
0.0157610375523211,1.07423706207205,1.18181599967164,0.866460106775651,21,"INDX",1.02399641726466
0.0417368354182007,1.07878836429222,1.36317250162908,0.739781307168357,21,"UTIL",1.00844953515112
0.0153749150123804,1.065326127833,1.18198663190911,0.85330297249525,22,"ICON",1.00859270645769
0.0141077044416025,1.06418893006983,1.38377719184669,0.72102900450193,22,"IEE",0.997743491089694
0.0157702004767543,1.07217721105285,1.23477166365843,0.818165924917007,22,"IFNC",1.01024810025841
0.0239551157957348,1.07824652796542,1.11949721383201,0.918074675279104,22,"IMAT",1.02778204106469
0.0463402551766514,1.05036012632925,1.09483328406762,0.907259216471812,22,"IMOB",0.993297587470446
0.0177032828679875,1.07949378211368,1.19657662152881,0.862905186509844,22,"INDX",1.03253217277364
0.045742694033303,1.07503729199569,1.33470284629393,0.749360312816159,22,"UTIL",1.00017334241544
0.0123766641089032,1.06124209301812,1.20829475226652,0.835943249640553,23,"ICON",1.01006584173331
0.0212642190841507,1.08207647463086,1.38961412323959,0.729819702468316,23,"IEE",1.01416776596849
0.014171026463666,1.07502144880412,1.2641973448926,0.805419356273754,23,"IFNC",1.01820901172639
0.0171015043245711,1.06512943201329,1.14738398496958,0.888355221822629,23,"IMAT",1.01928455448338
0.0502335912785554,1.04836880940367,1.10439717406492,0.898900303716886,23,"IMOB",0.99274295519103
0.0172429442876836,1.07766147737814,1.22971817657526,0.846933769396511,23,"INDX",1.04148985058229
0.0530857141076829,1.08109137920869,1.31646674184255,0.762419234807915,23,"UTIL",1.00369956596567
0.0171374726302859,1.0731961284259,1.28393675689708,0.787045641169259,24,"ICON",1.01051682805284
0.0380521476701914,1.09990223462342,1.44894393645702,0.710476188838884,24,"IEE",1.02944016581519
0.0231742097180891,1.0913048053044,1.36042509774431,0.751579739939723,24,"IFNC",1.02246794117014
0.0133936028178307,1.05942547835507,1.28221597679,0.792027567725869,24,"IMAT",1.01555040139624
0.0725965952274296,1.06802779830616,1.18883456248849,0.836765119143368,24,"IMOB",0.994775294322438
0.014729140717715,1.07419858340157,1.357818587464,0.759748107210556,24,"INDX",1.03160010176108
0.0614451103759088,1.09408508386397,1.35085615513265,0.748942614210791,24,"UTIL",1.01171374024778
0.0190952553150793,1.06920145857773,1.28545653142415,0.781520100932304,25,"ICON",1.00461011818269
0.0502864906935269,1.10852850764966,1.51176927100035,0.684982678919575,25,"IEE",1.03553576515811
0.0216898838660893,1.08356309657815,1.36457661588662,0.740252746370802,25,"IFNC",1.01013158754345
0.0151219093043552,1.0656533447062,1.25749341496535,0.807845860882701,25,"IMAT",1.01586085036701
0.0814199853877568,1.07741958405731,1.16902814954558,0.857321148762438,25,"IMOB",1.00223255610405
0.0143209525661358,1.07253203887014,1.3227141049431,0.772306326312813,25,"INDX",1.02154047115075
0.0604666639042736,1.09580215570685,1.3890249878627,0.727869499283709,25,"UTIL",1.01102892240818
0.0251964309520554,1.07783568171641,1.30215808715899,0.779983848414309,26,"ICON",1.01566227606609
0.0676409014676279,1.12698268382203,1.54381750980309,0.680563057713352,26,"IEE",1.05066516502301
0.037978082636197,1.09862978328276,1.36340169546578,0.747239866612922,26,"IFNC",1.01878810105968
0.0220767286006836,1.07480165410523,1.2613407763995,0.80990753485127,26,"IMAT",1.02156939882111
0.084090688273562,1.07654917242208,1.1275012157788,0.886455649200733,26,"IMOB",0.99947982220781
0.0174179001227956,1.06953552181634,1.31742552848502,0.770789471960963,26,"INDX",1.01545772744886
0.0657088323047362,1.10489487475556,1.43376737820701,0.714737390423572,26,"UTIL",1.02476715437412
0.0277135917748658,1.09042005892516,1.37785382321906,0.75373479071786,27,"ICON",1.03853636308382
0.065052145235889,1.13213381222816,1.58951839104365,0.665386886520058,27,"IEE",1.05764469328291
0.0528800570132968,1.10710794984127,1.41626791713691,0.721497302959916,27,"IFNC",1.02183348248294
0.0234637184335909,1.06379595007198,1.28389963458125,0.784558552954514,27,"IMAT",1.00729443944589
0.0944760358062274,1.09165460627243,1.16158588879748,0.870220503855947,27,"IMOB",1.0108358574213
0.021520317714846,1.07488583095538,1.37682141672596,0.739686647854997,27,"INDX",1.01841641843299
0.0860831494047707,1.11917525658015,1.47354882522555,0.703768199453095,27,"UTIL",1.03703680353521
0.0379419745861063,1.09689657775588,1.29921131042564,0.791235965563659,28,"ICON",1.02798271567586
0.050247590008373,1.1222829609568,1.56938066092406,0.66944208548037,28,"IEE",1.05060946256156
0.0549901480333288,1.10450119547974,1.36646894529472,0.747194663000734,28,"IFNC",1.02101830308046
0.0259752956934611,1.06719230585506,1.27720763070088,0.789396937312592,28,"IMAT",1.00822379198754
0.0817248939817488,1.0839896542578,1.09547148291431,0.910230472569319,28,"IMOB",0.997131525579301
0.0246628501135206,1.06604843316033,1.31865134140653,0.762949792912212,28,"INDX",1.00606476784952
0.0659744773829844,1.09163958226734,1.4665424660421,0.690942156057442,28,"UTIL",1.01329601343693
0.0416754212408381,1.11136699007707,1.2914473352737,0.798998502891327,29,"ICON",1.03186448744668
0.0674716231415797,1.13368201754505,1.49990265884303,0.701129148511462,29,"IEE",1.05162547404469
0.051769307566708,1.08463827323934,1.32025350773336,0.756715556662162,29,"IFNC",0.999056368039622
0.0287673063461891,1.06953318265748,1.27192973867756,0.793691017842931,29,"IMAT",1.00951920891568
0.070447878055192,1.07887209383476,1.10079148981698,0.903511604334006,29,"IMOB",0.994577885001764
0.0269270209533049,1.07431823340307,1.3225614708044,0.766417052185453,29,"INDX",1.01363366378796
0.0741422761065502,1.10478044020101,1.43885056036166,0.717847167444094,29,"UTIL",1.03287479913097
0.0531542953189182,1.12760754283686,1.34607041128852,0.777223850763104,30,"ICON",1.04619802845994
0.0691397638030597,1.12344837938815,1.53508478759773,0.677350658214227,30,"IEE",1.03979069129397
0.0626214058867407,1.09420890749747,1.35936896917363,0.740170563302252,30,"IFNC",1.00616489564884
0.0285353282736322,1.06236017645692,1.32864940523795,0.764154079891003,30,"IMAT",1.01529286375733
0.080296443358628,1.07731197136042,1.12312596370751,0.87497383591636,30,"IMOB",0.982705832682423
0.0385461471731043,1.07145947447162,1.36680353812117,0.734807643405435,30,"INDX",1.00433768684503
0.0651405065653965,1.09418651978139,1.45505154995573,0.696602789850307,30,"UTIL",1.01359296907518
0.0632480964052548,1.12894062677273,1.39429082999681,0.744623173475056,31,"ICON",1.0382212625794
0.0676588535996489,1.12017305218448,1.65970683826923,0.621554524519368,31,"IEE",1.03159829470198
0.0580735675603397,1.08500130941958,1.43216485220479,0.694027846581423,31,"IFNC",0.993962288325289
0.0331445326482609,1.07503298945124,1.47001030157612,0.687485781891777,31,"IMAT",1.01061118156803
0.0968111333978487,1.0880680573266,1.21575539568567,0.817283585898628,31,"IMOB",0.993616929361589
0.0496594968895396,1.08480750214832,1.47683184386368,0.685977671977846,31,"INDX",1.01307367015635
0.0598762794335875,1.09554896546467,1.54374711863399,0.65708466140641,31,"UTIL",1.01437255274474
0.0732028558728402,1.13260976940979,1.42503322506034,0.730213784235137,32,"ICON",1.04057890393212
0.0795678470688355,1.12291853797284,1.65369191178822,0.623406827947691,32,"IEE",1.03092282913065
0.0538470428923246,1.0755493832514,1.50697322304026,0.651322516717556,32,"IFNC",0.981525592256552
0.0288581750411833,1.0774913501723,1.5168198660596,0.66310091329799,32,"IMAT",1.00580463849266
0.110516905136916,1.09982527961112,1.24012190678138,0.805449965247468,32,"IMOB",0.998856146719687
0.0550812779417846,1.09211537759907,1.50355441152654,0.673434764517218,32,"INDX",1.0125458110652
0.0646754414002918,1.09901951385712,1.53357652515801,0.662372109131293,32,"UTIL",1.01579831748315
0.0726537939769855,1.12156303941862,1.38908894035085,0.740350613904861,33,"ICON",1.02841284975721
0.0699025800230548,1.11842434337351,1.71464384566311,0.603538536619101,33,"IEE",1.03485363743446
0.0657289715372712,1.08594612928979,1.49440515351761,0.656388526258187,33,"IFNC",0.980910396350067
0.0350938999459848,1.08769659642654,1.54378650472661,0.658502580989118,33,"IMAT",1.01658739785864
0.110118372564355,1.10856771891213,1.2567772928994,0.802882685545658,33,"IMOB",1.00904472805587
0.0725739547481158,1.09731175383232,1.45636069382907,0.695052989561228,33,"INDX",1.01224785412536
0.0556064273715575,1.10071428683701,1.5880976191519,0.643696333117418,33,"UTIL",1.02225261408058
0.0554332070339682,1.10689292321598,1.28324086248554,0.823517833801414,34,"ICON",1.05677173531955
0.0696711672181323,1.1246982310698,1.65216727412155,0.652529248069161,34,"IEE",1.07808746906701
0.0565852800628648,1.07950196713773,1.41197878702039,0.718246361281669,34,"IFNC",1.0141486259843
0.0311474604757548,1.08029504475758,1.44109625187089,0.734869279862128,34,"IMAT",1.05901736482437
0.0760365447596807,1.1016142866107,1.18951470307548,0.867687785104408,34,"IMOB",1.03212737806069
0.0592024467617966,1.08472619626996,1.37799276185314,0.768978739346644,34,"INDX",1.05964713683862
0.0458296258907722,1.09288967670828,1.51303261848065,0.687728517627525,34,"UTIL",1.04055567982979
0.0445167625658922,1.09365182128818,1.1801078721849,0.879678621188318,35,"ICON",1.03811566585709
0.0605214078804585,1.10986357865559,1.59325604661381,0.666694889723702,35,"IEE",1.06221566429882
0.0603428503034537,1.07584464919068,1.32580063269118,0.763497195921451,35,"IFNC",1.0122450654106
0.0354968008374801,1.07571259835006,1.31295497654878,0.798067499075524,35,"IMAT",1.04782669453305
0.0666103963919667,1.09890887564998,1.09716013046361,0.934088924282624,35,"IMOB",1.02484512603053
0.0465928108443315,1.06551864688435,1.23873801226279,0.830115188133378,35,"INDX",1.0282952380975
0.0386249324661998,1.09010602582863,1.48833998704805,0.696757445254887,35,"UTIL",1.03701196704629
0.0482082635733178,1.09125615211802,1.13177876986819,0.919049108974361,36,"ICON",1.04016027000345
0.0393114363967714,1.09589316754357,1.55323296692051,0.685601138554801,36,"IEE",1.06489829056155
0.0489778076397431,1.08029804458641,1.30998499587744,0.778744173204559,36,"IFNC",1.02014318252496
0.0490073721420222,1.08807484959609,1.22012059083184,0.862953524295723,36,"IMAT",1.05290736392412
0.081678982274435,1.10817158688385,1.05167826012429,0.973335964917673,36,"IMOB",1.02363627410102
0.0487227337965845,1.07456034607195,1.18088936343077,0.87765105690147,36,"INDX",1.03640879789872
0.0275993031658318,1.07433741400632,1.48390260750196,0.698448711953093,36,"UTIL",1.03642986487358
0.049437594664393,1.10200315908729,1.13583300062212,0.923417481766025,37,"ICON",1.04884804914123
0.0351599880374167,1.09175429307672,1.51704188294587,0.699252420316104,37,"IEE",1.0607952083708
0.0481774541346628,1.08494378495656,1.30475573207442,0.788976282066732,37,"IFNC",1.02942132649733
0.0472705373144287,1.08127534379081,1.1673792407072,0.895676225760268,37,"IMAT",1.04559383234752
0.0733116123577683,1.10421022141551,1.04913855840227,0.971743847612618,37,"IMOB",1.01949393942057
0.04859132415437,1.07889691961922,1.15783815795841,0.894969376707837,37,"INDX",1.03622969455659
0.0367199521740956,1.07715408160837,1.43150534796104,0.721284327367499,37,"UTIL",1.03252237202705
0.0446137526213254,1.09105521843837,1.09573100360105,0.940793706117872,38,"ICON",1.03085683178609
0.0297952267345293,1.08994746831921,1.4985600448033,0.7078717325588,38,"IEE",1.0607882952583
0.0361763502008285,1.08688704888255,1.30014838840104,0.799953712176417,38,"IFNC",1.0400585296816
0.0510680563619657,1.08324184704176,1.13450523098006,0.917729177323901,38,"IMAT",1.04116855229699
0.0778976175504336,1.10869136261118,1.06218758936364,0.965036179298062,38,"IMOB",1.02504945293731
0.0614016885070853,1.09123866365451,1.14460012295484,0.912445395937248,38,"INDX",1.04438511237935
0.0364640070740262,1.07954120545094,1.41874074894068,0.728690688974309,38,"UTIL",1.03382317382151
0.0345035058718064,1.07367846225968,1.11739499382612,0.910061620326936,39,"ICON",1.01689829862661
0.0183734738026,1.0762882992628,1.48206960512527,0.70713334095185,39,"IEE",1.04802083139542
0.0252470739185452,1.07566227696462,1.31281134552814,0.786505102314794,39,"IFNC",1.03253282163463
0.0495549197522807,1.0918526711552,1.11210585715642,0.936749416441377,39,"IMAT",1.04176451271231
0.0829200437394724,1.10558203087743,1.04690892866205,0.973152973662587,39,"IMOB",1.01880253708139
0.0628747191948096,1.09229206975367,1.14280820421417,0.914030740537348,39,"INDX",1.04456182919003
0.0177764621643259,1.05348875413213,1.41080091363471,0.718130227493496,39,"UTIL",1.01313878105653
0.0292878607772259,1.08150606229355,1.18801848014098,0.876661072181837,40,"ICON",1.04148955457223
0.0160546462400932,1.07391581032192,1.5129508067127,0.693713815231907,40,"IEE",1.04955487638286
0.0249080414627071,1.07612914731517,1.35466018280559,0.765679151594803,40,"IFNC",1.03723505946984
0.047304080918966,1.07919783432515,1.11308246023767,0.9261068565804,40,"IMAT",1.03083329836549
0.0839193042303359,1.1199381945357,1.10390482166881,0.939055608695599,40,"IMOB",1.03662801425421
0.0510926179962732,1.10414197269795,1.19677219416351,0.891951411999794,40,"INDX",1.06746264842623
0.0219579151564591,1.07458224461493,1.43146628790318,0.721942830051882,40,"UTIL",1.03343682301268
0.034722778762217,1.08017964817629,1.1623657467983,0.893585312498225,41,"ICON",1.03867295909
0.0190501888662097,1.08065279240615,1.57843381272307,0.676404477351658,41,"IEE",1.06765969812913
0.0280715845146457,1.08518494186693,1.37873100618369,0.760843222211368,41,"IFNC",1.04899814130752
0.0399685803808608,1.0716907201879,1.10248463821512,0.927357185643791,41,"IMAT",1.02239705131069
0.10388528778041,1.12659791408557,1.07866345869347,0.960672950512231,41,"IMOB",1.03624280747279
0.0508986494356032,1.10526104133347,1.17215599151204,0.908017357713871,41,"INDX",1.06433798624125
0.0209305630865123,1.06768382680283,1.44772501875185,0.709444686168208,41,"UTIL",1.02708082158627
