"datas","valor_fechamento"
2012-09-14,2829.28
2012-09-13,2821.92
2012-09-12,2734.63
2012-09-11,3053.82
2012-09-10,3200.36
2012-09-06,3265.81
2012-09-05,3258.53
2012-09-04,3208.28
2012-09-03,3231.07
2012-08-31,3190.27
2012-08-30,3328.43
2012-08-29,3412.45
2012-08-28,3472.94
2012-08-27,3464.44
2012-08-24,3474.53
2012-08-23,3465.5
2012-08-22,3518.45
2012-08-21,3509.38
2012-08-20,3519.16
2012-08-17,3518.64
2012-08-16,3553.37
2012-08-15,3515.32
2012-08-14,3509.29
2012-08-13,3515.12
2012-08-10,3522.04
2012-08-09,3488
2012-08-08,3490.97
2012-08-07,3459.83
2012-08-06,3470.67
2012-08-03,3435.96
2012-08-02,3402.65
2012-08-01,3439.75
2012-07-31,3456
2012-07-30,3488.26
2012-07-27,3461.41
2012-07-26,3390.38
2012-07-25,3340.12
2012-07-24,3320.47
2012-07-23,3329.3
2012-07-20,3336.88
2012-07-19,3361.52
2012-07-18,3353.48
2012-07-17,3356.51
2012-07-16,3308.94
2012-07-13,3314.24
2012-07-12,3306.42
2012-07-11,3297.11
2012-07-10,3317.59
2012-07-06,3365.84
2012-07-05,3385.65
2012-07-04,3385.51
2012-07-03,3380.54
2012-07-02,3421.19
2012-06-30,3414.83
2012-06-29,3410.45
2012-06-28,3378.7
2012-06-27,3345.22
2012-06-26,3318.74
2012-06-23,3308.52
2012-06-22,3342.81
2012-06-21,3368.15
2012-06-20,3375.91
2012-06-19,3358.52
2012-06-16,3347.94
2012-06-15,3349.06
2012-06-14,3360.65
2012-06-13,3353.72
2012-06-12,3284.73
2012-06-09,3287.64
2012-06-07,3265.94
2012-06-06,3201.08
2012-06-05,3235.01
2012-06-02,3208.28
2012-05-31,3224.18
2012-05-30,3170.05
2012-05-29,3176.32
2012-05-28,3222.12
2012-05-25,3183.79
2012-05-24,3216.23
2012-05-23,3230.51
2012-05-22,3248.5
2012-05-21,3244.59
2012-05-18,3273.03
2012-05-17,3266.08
2012-05-16,3325.92
2012-05-15,3287.8
2012-05-14,3333.71
2012-05-11,3448.54
2012-05-10,3446.47
2012-05-09,3413.71
2012-05-08,3417.46
2012-05-07,3427.51
2012-05-04,3389.19
2012-05-03,3405.36
2012-05-02,3439.72
2012-04-30,3442.61
2012-04-27,3411.75
2012-04-26,3388.9
2012-04-25,3394.91
2012-04-24,3376.93
2012-04-23,3335.7
2012-04-20,3336.22
2012-04-19,3331.65
2012-04-18,3328.73
2012-04-17,3298.19
2012-04-16,3297.07
2012-04-13,3291.51
2012-04-12,3319.77
2012-04-11,3305.95
2012-04-10,3328.48
2012-04-09,3330.31
2012-04-05,3349.26
2012-04-04,3322.36
2012-04-03,3344
2012-04-02,3395.48
2012-03-30,3316.03
2012-03-29,3303.9
2012-03-28,3304.97
2012-03-27,3324.95
2012-03-26,3312.46
2012-03-23,3266.49
2012-03-22,3278
2012-03-21,3291.17
2012-03-20,3298.36
2012-03-19,3301.51
2012-03-16,3286.87
2012-03-15,3314.12
2012-03-14,3339.4
2012-03-13,3345.82
2012-03-12,3290.27
2012-03-09,3286.78
2012-03-08,3244.63
2012-03-07,3241.04
2012-03-06,3234.87
2012-03-05,3275.52
2012-03-02,3253.16
2012-03-01,3237.38
2012-02-29,3206.14
2012-02-28,3194.4
2012-02-27,3167.08
2012-02-24,3184.04
2012-02-23,3162.95
2012-02-22,3185.53
2012-02-17,3178.05
2012-02-16,3155.87
2012-02-15,3140.14
2012-02-14,3094.5
2012-02-13,3097.57
2012-02-10,3076.14
2012-02-09,3045.78
2012-02-08,3023.67
2012-02-07,3005.79
2012-02-06,2969.77
2012-02-03,2967.83
2012-02-02,2969.71
2012-02-01,2979.97
2012-01-31,2987.73
2012-01-30,2954.02
2012-01-27,2926.21
2012-01-26,2931.21
2012-01-24,2916.06
2012-01-23,2908.36
2012-01-20,2940.4
2012-01-19,2927.65
2012-01-18,2939.89
2012-01-17,2914.75
2012-01-16,2927.44
2012-01-13,2924.02
2012-01-12,2925.84
2012-01-11,2920.29
2012-01-10,2932.84
2012-01-09,2967.54
2012-01-06,2950.95
2012-01-05,2946.21
2012-01-04,2950.2
2012-01-03,2893.24
2012-01-02,2914.34
2011-12-29,2939.32
2011-12-28,2923.92
2011-12-27,2971.37
2011-12-26,2955.22
2011-12-23,2946.46
2011-12-22,2899.44
2011-12-21,2882.35
2011-12-20,2877.72
2011-12-19,2820.82
2011-12-16,2815.46
2011-12-15,2819.02
2011-12-14,2810.21
2011-12-13,2785.75
2011-12-12,2759
2011-12-09,2738.84
2011-12-08,2722.09
2011-12-07,2710.6
2011-12-06,2739.92
2011-12-05,2689.99
2011-12-02,2646.52
2011-12-01,2683.38
2011-11-30,2678.34
2011-11-29,2620.07
2011-11-28,2640.85
2011-11-25,2609.71
2011-11-24,2593.47
2011-11-23,2590.62
2011-11-22,2602.22
2011-11-21,2605.92
2011-11-18,2597.47
2011-11-17,2587.86
2011-11-16,2644.65
2011-11-14,2604.83
2011-11-11,2626.41
2011-11-10,2588.96
2011-11-09,2587.18
2011-11-08,2614.65
2011-11-07,2637.52
2011-11-04,2617.61
2011-11-03,2582.65
2011-11-01,2541.29
2011-10-31,2564.89
2011-10-28,2546.76
2011-10-27,2552.16
2011-10-26,2532.89
2011-10-25,2480.48
2011-10-24,2519.6
2011-10-21,2499.05
2011-10-20,2460.75
2011-10-19,2473.85
2011-10-18,2480.37
2011-10-17,2432.84
2011-10-14,2449.61
2011-10-13,2450.55
2011-10-11,2423.82
2011-10-10,2420.95
2011-10-07,2349.56
2011-10-06,2385.77
2011-10-05,2381.34
2011-10-04,2388.11
2011-10-03,2416.28
2011-09-30,2436.19
2011-09-29,2438.53
2011-09-28,2433.41
2011-09-27,2454.79
2011-09-26,2447.5
2011-09-23,2451.07
2011-09-22,2487.21
2011-09-21,2578.67
2011-09-20,2563.32
2011-09-19,2545.45
2011-09-16,2548.82
2011-09-15,2498.92
2011-09-14,2498.76
2011-09-13,2481.25
2011-09-12,2488.53
2011-09-09,2485.6
2011-09-08,2526.62
2011-09-06,2521.62
2011-09-05,2460.12
2011-09-02,2485.52
2011-09-01,2506.61
2011-08-31,2493.98
2011-08-30,2432.68
2011-08-29,2427.09
2011-08-26,2394.77
2011-08-25,2372.41
2011-08-24,2374.88
2011-08-23,2380.6
2011-08-22,2372.27
2011-08-19,2371.24
2011-08-18,2413.51
2011-08-17,2438.54
2011-08-16,2419.21
2011-08-15,2396.18
2011-08-12,2343.71
2011-08-11,2387.34
2011-08-10,2368.76
2011-08-09,2379.48
2011-08-08,2329.44
2011-08-05,2471.24
2011-08-04,2473.79
2011-08-03,2526.79
2011-08-02,2561.02
2011-08-01,2587.91
2011-07-29,2597.01
2011-07-28,2587.12
2011-07-27,2570.1
2011-07-26,2609.26
2011-07-25,2619.84
2011-07-22,2629.17
2011-07-21,2614.63
2011-07-20,2603.68
2011-07-19,2613.53
2011-07-18,2636.03
2011-07-15,2645.67
2011-07-14,2646.2
2011-07-13,2653.64
2011-07-12,2634.59
2011-07-11,2630.41
2011-07-08,2656.63
2011-07-07,2658.57
2011-07-06,2677.05
2011-07-05,2686.91
2011-07-04,2693.99
2011-07-01,2680.82
2011-06-30,2689.82
2011-06-29,2694.41
2011-06-28,2686.77
2011-06-27,2664.3
2011-06-24,2672.11
2011-06-22,2646.52
2011-06-21,2675.34
2011-06-20,2652.42
2011-06-17,2633.45
2011-06-16,2627.62
2011-06-15,2604.86
2011-06-14,2611.61
2011-06-13,2607.79
2011-06-10,2613.39
2011-06-09,2634.19
2011-06-08,2639.11
2011-06-07,2657.59
2011-06-06,2673.1
2011-06-03,2698.11
2011-06-02,2668.89
2011-06-01,2635.81
2011-05-31,2657.56
2011-05-30,2655.21
2011-05-27,2663.48
2011-05-26,2679.23
2011-05-25,2691.45
2011-05-24,2691.57
2011-05-23,2684.34
2011-05-20,2699.9
2011-05-19,2684.73
2011-05-18,2669.53
2011-05-17,2672.98
2011-05-16,2675.16
2011-05-13,2676.77
2011-05-12,2692.45
2011-05-11,2676.58
2011-05-10,2693.92
2011-05-09,2701.84
2011-05-06,2689.87
2011-05-05,2662.23
2011-05-04,2639.9
2011-05-03,2624.23
2011-05-02,2625.97
2011-04-29,2654.39
2011-04-28,2653.58
