"sse" "a" "coeficiente_B" "volatilidade" "grupo_do_janelamento" "setor" "b_volatilidade" "risco" "distancia_euclidiana" "cor"
0.0184278892991929 1.0646761277794 0.5756323869544 1.79391180211417 5 "Bens.Indls...Mat.Transporte" 1.03263373263665 "arrojado" 0.190215663377998 "red"
0.0167225685413881 1.01574400712732 0.54278058174399 1.76278033796926 5 "Cons.N.Básico...Alimentos.Processados" 0.956802937329821 "arrojado" 0.171042559410431 "red"
0.183192480004008 1.20798253134343 1.02322321748873 1.04829518914815 5 "Cons.N.Cíclico...Bebidas" 1.07263997631814 "moderado" 0.177390083180721 "black"
0.0205394648476762 1.08336082358692 0.617715899858701 1.53511894267643 5 "Cons.N.Cíclico...Fumo" 0.948267379065509 "arrojado" 0.072803604515271 "red"
0.0194315274856092 1.06455134403646 0.514312972510767 1.7513781286851 5 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.90075649135438 "arrojado" 0.175481813228703 "red"
0.0383634986564057 1.04549853871665 0.643113977139631 1.51775415771927 5 "Const.e.Transp...Constr.e.Engenh" 0.976088912691052 "arrojado" 0.0943163396297483 "red"
0.0119351955676083 1.03770149076183 0.540850681315386 1.73856965430272 5 "Utilidade.Públ...Água.Saneamento" 0.940306582043883 "arrojado" 0.150416451580048 "red"
0.0101814209574946 1.0264499549705 0.561063850705003 1.79639880849848 6 "BVSP" 1.00789443289804 "arrojado" 0.196168831396463 "red"
0.0222453452150851 1.07602120779243 0.554401007767795 1.83442753092625 6 "Bens.Indls...Mat.Transporte" 1.0170084718225 "arrojado" 0.23459293553779 "red"
0.0246559597728044 1.03357730491496 0.51387321428509 1.83602199267789 6 "Cons.N.Básico...Alimentos.Processados" 0.943482522875503 "arrojado" 0.249678615615402 "red"
0.141554485594285 1.19523355155033 1.02498823567944 1.04354693307938 6 "Cons.N.Cíclico...Bebidas" 1.06962332978572 "moderado" 0.172475188825525 "black"
0.0246548234640633 1.08344826989949 0.634432500268806 1.51539026954408 6 "Cons.N.Cíclico...Fumo" 0.96141283758987 "arrojado" 0.0944463288461065 "red"
0.0296117326172654 1.07685425240333 0.537752345468853 1.72079501740795 6 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.925361556682238 "arrojado" 0.136990220825941 "red"
0.0500011756619694 1.04071864691698 0.620170077855335 1.53695914588528 6 "Const.e.Transp...Constr.e.Engenh" 0.953176073164144 "arrojado" 0.0710894927876429 "red"
0.0101402275251357 1.02603858192703 0.510844300732198 1.76826925915259 6 "Utilidade.Públ...Água.Saneamento" 0.903310273198046 "arrojado" 0.191414561217552 "red"
0.0141678230622444 1.00442653660283 0.5668920729058 1.76159916093169 7 "BVSP" 0.998636599969686 "arrojado" 0.161165040308111 "red"
0.0217037071772167 1.07851317091143 0.560578620507914 1.82183267933969 7 "Bens.Indls...Mat.Transporte" 1.02128045018048 "arrojado" 0.220842356660008 "red"
0.0475007871911466 1.05281128772222 0.487244542207087 1.90774242864657 7 "Cons.N.Básico...Alimentos.Processados" 0.929537086294932 "arrojado" 0.326067021640938 "red"
0.108816582936917 1.17934272340637 1.03522943193098 1.05229315348419 7 "Cons.N.Cíclico...Bebidas" 1.0893648435063 "moderado" 0.174372498400072 "black"
0.0230207562498432 1.08592851760981 0.643470341956471 1.4975097674064 7 "Cons.N.Cíclico...Fumo" 0.963603122116151 "arrojado" 0.113905914544262 "red"
0.0273164754230991 1.0687381308672 0.57217215773833 1.65453363216053 7 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.946678078363928 "arrojado" 0.0635474507384602 "red"
0.0365938807222677 1.04007998676801 0.631083075247936 1.52376654921866 7 "Const.e.Transp...Constr.e.Engenh" 0.96162327984085 "arrojado" 0.0855802906926678 "red"
0.0117864498549718 1.03213579527608 0.501894609172513 1.78996475661881 7 "Utilidade.Públ...Água.Saneamento" 0.898373661955773 "arrojado" 0.214522130657311 "red"
0.0106113320089164 1.00100742317092 0.582734323240114 1.7310219531919 8 "BVSP" 1.00872590640706 "arrojado" 0.127378123275371 "red"
0.0220493617725961 1.07642901579509 0.580373189927118 1.74971816195463 8 "Bens.Indls...Mat.Transporte" 1.01548951112703 "arrojado" 0.146077575349762 "red"
0.0507264154539586 1.0473466389018 0.480763125386724 1.9011556125584 8 "Cons.N.Básico...Alimentos.Processados" 0.914005514140089 "arrojado" 0.32266875538269 "red"
0.102903352130201 1.17574537370296 1.05460776604464 0.9634121558768 8 "Cons.N.Cíclico...Bebidas" 1.01602194148948 "moderado" 0.0921536768379242 "black"
0.0347557985204904 1.09567549391061 0.688036668574957 1.46749882932329 8 "Cons.N.Cíclico...Fumo" 1.00969300566524 "arrojado" 0.158098124963853 "red"
0.0333559616363777 1.07197650329766 0.606896726758541 1.59429640083207 8 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.967573267147906 "arrojado" 0.0159877489226429 "red"
0.0236752997183719 1.04335595378606 0.660285176762617 1.49317317108541 8 "Const.e.Transp...Constr.e.Engenh" 0.985920111207325 "arrojado" 0.123207018523424 "red"
0.00950780666620796 1.03428157175187 0.51709120556462 1.77121774193323 8 "Utilidade.Públ...Água.Saneamento" 0.915881117493699 "arrojado" 0.190598274759286 "red"
0.0182336965060941 1.00016432889294 0.624621737795414 1.6563642386041 9 "BVSP" 1.03460110913907 "arrojado" 0.0493646719277516 "red"
0.0163386876855199 1.07459061135765 0.589237520283734 1.72007854243971 9 "Bens.Indls...Mat.Transporte" 1.01353481504044 "arrojado" 0.115187916411768 "red"
0.0473040174495496 1.04002184729932 0.498823876496424 1.85025696045507 9 "Cons.N.Básico...Alimentos.Processados" 0.922952349528687 "arrojado" 0.268918456249092 "red"
0.0861829424991686 1.16531244169324 1.08753797317403 0.953961882713432 9 "Cons.N.Cíclico...Bebidas" 1.03746977241145 "moderado" 0.0632187585693189 "black"
0.0238764480813826 1.08676958150475 0.727292119455547 1.40596386464098 9 "Cons.N.Cíclico...Fumo" 1.02254643899265 "arrojado" 0.230886231360154 "red"
0.0280303986954874 1.06695889948383 0.671650122338061 1.48526591039301 9 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.997579030420018 "arrojado" 0.134935985520254 "red"
0.0256085959786689 1.04888250521321 0.663816065394969 1.4911954842432 9 "Const.e.Transp...Constr.e.Engenh" 0.989879519085063 "arrojado" 0.126362890080193 "red"
0.00729665396803656 1.02817545044698 0.532761507708992 1.71754775779763 9 "Utilidade.Públ...Água.Saneamento" 0.915043333006467 "arrojado" 0.137268909860495 "red"
0.01319441633787 1.01884664285185 0.756413825579292 1.40960684123033 10 "BVSP" 1.06624610333777 "arrojado" 0.243351742101457 "red"
0.0146458138390419 1.07135142702835 0.648850592521811 1.57211361733205 10 "Bens.Indls...Mat.Transporte" 1.02006685211751 "arrojado" 0.0490259784950296 "red"
0.0523376609928937 1.04861456589422 0.559772513287248 1.65637072235087 10 "Cons.N.Básico...Alimentos.Processados" 0.92719080218576 "arrojado" 0.0737354951273246 "red"
0.0827726145895855 1.16606141389238 1.16397759913986 0.830458122319917 10 "Cons.N.Cíclico...Bebidas" 0.966634651404132 "moderado" 0.0821174517720167 "black"
0.024960354557837 1.0845077212267 0.797703414998754 1.31931357917026 10 "Cons.N.Cíclico...Fumo" 1.05242094755835 "arrojado" 0.341372170758158 "red"
0.0249295370305054 1.0631174748478 0.755222958992587 1.3156380385257 10 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.993600052418582 "arrojado" 0.324004895400058 "red"
0.0215607149237432 1.04880858398039 0.739483164987756 1.33024248420466 10 "Const.e.Transp...Constr.e.Engenh" 0.983691922420835 "arrojado" 0.304138226008942 "red"
0.00972647156017345 1.04438404763056 0.620433601126467 1.49737394610205 10 "Utilidade.Públ...Água.Saneamento" 0.929021109613042 "arrojado" 0.110627371307799 "red"
0.00867653301299239 1.03070531687126 0.820672378706538 1.2302743263662 11 "BVSP" 1.00965215788053 "arrojado" 0.429833383550619 "red"
0.0189334752815908 1.07885282431115 0.730959247579717 1.40030701048316 11 "Bens.Indls...Mat.Transporte" 1.02356735876337 "arrojado" 0.237612214889356 "red"
0.0737542451912252 1.06310633991208 0.623149153411791 1.47913066948985 11 "Cons.N.Básico...Alimentos.Processados" 0.921719024478018 "arrojado" 0.12899017003063 "red"
0.0876798975901273 1.17522524094677 1.25256556272276 0.749050682467273 11 "Cons.N.Cíclico...Bebidas" 0.938235089592485 "moderado" 0.200172795984234 "black"
0.0379024333284698 1.10851709327431 0.900714817243354 1.15882974770535 11 "Cons.N.Cíclico...Fumo" 1.04377512442059 "moderado" 0.339940514954577 "black"
0.0268823408762427 1.06749914540193 0.869350016580183 1.14998133018152 11 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.999736288460203 "moderado" 0.354978743116745 "black"
0.0185792451180709 1.05134345489739 0.819391165881454 1.17344297895746 11 "Const.e.Transp...Constr.e.Engenh" 0.961508810623356 "moderado" 0.407492949673997 "black"
0.0150010745843555 1.04717816476258 0.693804462814559 1.29380810960384 11 "Utilidade.Públ...Água.Saneamento" 0.897649840468814 "arrojado" 0.323732102935477 "red"
0.00880370361514162 1.03535981201561 0.882720782363559 1.10750761018434 12 "BVSP" 0.97761998413552 "moderado" 0.316403170630588 "black"
0.0173612092129279 1.07167459814077 0.802979186042653 1.30485656065356 12 "Bens.Indls...Mat.Transporte" 1.04777265897601 "arrojado" 0.356426574895792 "red"
0.0556252236136854 1.06253015628643 0.681165906198544 1.3609908224425 12 "Cons.N.Básico...Alimentos.Processados" 0.92706054689695 "arrojado" 0.255521252101565 "red"
0.0812531777325818 1.17448519693641 1.32373677735361 0.740862021602281 12 "Cons.N.Cíclico...Bebidas" 0.980706304939483 "moderado" 0.257195979437212 "black"
0.054141724973453 1.12486181338967 0.978303339016557 1.0766902907005 12 "Cons.N.Cíclico...Fumo" 1.053329706479 "moderado" 0.227116635223304 "black"
0.0356328181254139 1.081891619014 0.94200705675447 1.07458856898053 12 "Cons.N.Cíclico...Pr.Pessoal.Limp" 1.01227001508735 "moderado" 0.250335647747042 "black"
0.0255546952652594 1.05139204818617 0.888898895543018 1.08641277119721 12 "Const.e.Transp...Constr.e.Engenh" 0.96571111242103 "moderado" 0.298225188967654 "black"
0.00840886553402732 1.0411634212073 0.755544605582796 1.18985081437803 12 "Utilidade.Públ...Água.Saneamento" 0.898985364251615 "arrojado" 0.440923029971884 "red"
0.00844219873061438 1.03667822688853 0.964709056206929 1.02107277163397 13 "BVSP" 0.9850381498416 "moderado" 0.198281584811611 "black"
0.0210599460868553 1.0817890521708 0.882998623739924 1.21437854496096 13 "Bens.Indls...Mat.Transporte" 1.07229458389982 "moderado" 0.394223241124959 "black"
0.0536730146745727 1.06352146152578 0.734112651350066 1.28319742268198 13 "Cons.N.Básico...Alimentos.Processados" 0.942011462170636 "arrojado" 0.345733693529356 "red"
0.0762971908171875 1.17082828843269 1.40926436820192 0.705743887652361 13 "Cons.N.Cíclico...Bebidas" 0.99457971394477 "conservador" 0.205592900968857 "green"
0.0598631919978483 1.12773343147935 1.01852521363946 1.0399266525893 13 "Cons.N.Cíclico...Fumo" 1.05919151599789 "moderado" 0.173323292668415 "black"
0.0302924889699984 1.06476269333383 0.973570631846406 1.01941817112939 13 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.992475592982147 "moderado" 0.190254995967704 "black"
0.0137061566028889 1.04312529525535 0.974252026012019 1.0028635526271 13 "Const.e.Transp...Constr.e.Engenh" 0.977041847960559 "moderado" 0.179907596436539 "black"
0.00899133060216097 1.04508903297163 0.847668531621811 1.06982860812553 13 "Utilidade.Públ...Água.Saneamento" 0.906860045336778 "moderado" 0.322618814695523 "black"
0.0105190122706321 1.03449957086246 1.02675238938028 0.971095179648876 14 "BVSP" 0.997074296020154 "moderado" 0.118678157306194 "black"
0.0175044023258588 1.07361780900579 0.89328657600632 1.20007492595885 14 "Bens.Indls...Mat.Transporte" 1.07201082156082 "moderado" 0.37661283423064 "black"
0.0520894474252087 1.06742985463258 0.760920424933843 1.25259400140273 14 "Cons.N.Básico...Alimentos.Processados" 0.953124359816948 "arrojado" 0.383964794879267 "red"
0.0700863180716123 1.16844693863618 1.40946665260603 0.689005189249323 14 "Cons.N.Cíclico...Bebidas" 0.971129837719431 "conservador" 0.201176327825574 "green"
0.0573795425189863 1.12718437810715 1.01720232062159 1.04357124642275 14 "Cons.N.Cíclico...Fumo" 1.06152309359518 "moderado" 0.17703285901944 "black"
0.0371982635528047 1.06799067228256 0.989572874877317 1.00741085717105 14 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.996906458113377 "moderado" 0.170255326420941 "black"
0.0204199124126282 1.03408589276328 1.01855462680691 0.944548068212841 14 "Const.e.Transp...Constr.e.Engenh" 0.962073805119717 "moderado" 0.112886524679643 "black"
0.0121732269784916 1.04632152319082 0.881298986179011 1.03306101551233 14 "Utilidade.Públ...Água.Saneamento" 0.91043562563208 "moderado" 0.275097806290306 "black"
0.0105096724943288 1.04798542545663 1.10581314360636 0.910479700445787 15 "BVSP" 1.00682041973974 "moderado" 0.0193035197352167 "black"
0.013735087370021 1.0539086189213 0.992819858054261 1.04170795921136 15 "Bens.Indls...Mat.Transporte" 1.03422834819822 "moderado" 0.191222925598265 "black"
0.0364237173672982 1.06189181727232 0.810986824865889 1.17381524829867 15 "Cons.N.Básico...Alimentos.Processados" 0.951948701196906 "moderado" 0.414036322524659 "black"
0.0572643005167162 1.15754427701247 1.48322359364726 0.659983253848176 15 "Cons.N.Cíclico...Bebidas" 0.978902733519706 "conservador" 0.123571925563442 "green"
0.0463217874498837 1.11727505155156 1.04865287609084 1.01753387105701 15 "Cons.N.Cíclico...Fumo" 1.06703982040378 "moderado" 0.137704694217159 "black"
0.0287261751383507 1.05899678064395 0.981893412499248 1.01589560534783 15 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.997501202677966 "moderado" 0.181554553997121 "black"
0.0110691287560115 1.02257832024954 1.05961917629599 0.904096542015751 15 "Const.e.Transp...Constr.e.Engenh" 0.957998033142784 "moderado" 0.0633787364239624 "black"
0.00962916931692627 1.05777018431846 0.946080758074969 0.999787564488362 15 "Utilidade.Públ...Água.Saneamento" 0.945879776925077 "moderado" 0.202298609552477 "black"
0.00554854884055269 1.04060227621989 1.19825751285638 0.840660054869699 16 "BVSP" 1.00732722650587 "moderado" 0.0968712576044158 "black"
0.0151437342624679 1.06509450855061 1.14042282973493 0.912969154514657 16 "Bens.Indls...Mat.Transporte" 1.04117086665231 "moderado" 0.0208523536077768 "black"
0.0568795118856037 1.0825364183282 0.89266890078149 1.08401138591409 16 "Cons.N.Básico...Alimentos.Processados" 0.967663252298549 "moderado" 0.293778574139855 "black"
0.0530560435125092 1.15268421194366 1.6317119244259 0.611270738091775 16 "Cons.N.Cíclico...Bebidas" 0.997417752396973 "conservador" 0.0432745003926686 "green"
0.0614797750151006 1.13249784226186 1.10070989030824 0.965488569416394 16 "Cons.N.Cíclico...Fumo" 1.06272281733617 "moderado" 0.0676569044344665 "black"
0.0258236533226956 1.06708799496624 1.02838362227769 0.975119315548815 16 "Cons.N.Cíclico...Pr.Pessoal.Limp" 1.00279673387703 "moderado" 0.119786946435046 "black"
0.0123357453835285 1.03713733139974 1.13936653932528 0.859598508615281 16 "Const.e.Transp...Constr.e.Engenh" 0.979397777970168 "moderado" 0.0450879229452288 "black"
0.0114504241027101 1.06799643659226 1.03102589779395 0.935579554832982 16 "Utilidade.Públ...Água.Saneamento" 0.964606750479337 "moderado" 0.0980049281197088 "black"
0.00379473085987058 1.02998092704333 1.2405787602368 0.808982661267399 17 "BVSP" 1.00360670696817 "moderado" 0.149710397854996 "black"
0.0298215402627113 1.08701048691901 1.25885203819333 0.838139756170774 17 "Bens.Indls...Mat.Transporte" 1.05509394034644 "moderado" 0.149986203058568 "black"
0.0585035689438574 1.09015265963845 0.946813875300995 1.04724833103432 17 "Cons.N.Básico...Alimentos.Processados" 0.991549250709105 "moderado" 0.228559475705235 "black"
0.0523585275806244 1.14708608190244 1.63635469764467 0.617716060568348 17 "Cons.N.Cíclico...Bebidas" 1.01080257752158 "conservador" 0.0415405211721227 "green"
0.059774064618529 1.13600932379964 1.13712163753267 0.940086810507749 17 "Cons.N.Cíclico...Fumo" 1.06899305338744 "moderado" 0.0410221114459433 "black"
0.03466574618576 1.07213048621456 1.09294681413211 0.917717944100911 17 "Cons.N.Cíclico...Pr.Pessoal.Limp" 1.00301690327696 "moderado" 0.0340613169786077 "black"
0.00606732541366009 1.0371962106958 1.22766986300052 0.799806571972472 17 "Const.e.Transp...Constr.e.Engenh" 0.98189842464036 "moderado" 0.146036467349324 "black"
0.00923939775072071 1.06072868083846 1.07961888559436 0.889393961811727 17 "Utilidade.Públ...Água.Saneamento" 0.96020651790553 "moderado" 0.0450134437372013 "black"
0.00697217495998093 1.04434065776817 1.22727441854162 0.81852337138301 18 "BVSP" 1.00455279467681 "moderado" 0.13335721372156 "black"
0.0362214622633268 1.09550281630501 1.34061860372088 0.788832206561247 18 "Bens.Indls...Mat.Transporte" 1.0575231313302 "moderado" 0.245142539750093 "black"
0.0526537359936542 1.09232531436995 0.99396874514957 1.00068530124527 18 "Cons.N.Básico...Alimentos.Processados" 0.994649913168384 "moderado" 0.162651267175181 "black"
0.050353944149622 1.13038579841241 1.62449927147773 0.627935029464507 18 "Cons.N.Cíclico...Bebidas" 1.02007999790044 "conservador" 0.0259092440582377 "green"
0.0512491856007841 1.12406079890372 1.15356323405404 0.930172319961003 18 "Cons.N.Cíclico...Fumo" 1.07301258964177 "moderado" 0.0418827579944726 "black"
0.0257226062638412 1.06267503699416 1.13822733331876 0.877219145343644 18 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.998474808540661 "moderado" 0.0287651051481862 "black"
0.00898249095417694 1.04704870358019 1.24622099779822 0.793817136544403 18 "Const.e.Transp...Constr.e.Engenh" 0.989271583973692 "moderado" 0.163741670873517 "black"
0.0216260645285018 1.08013926701217 1.13771744061032 0.852040856670245 18 "Utilidade.Públ...Água.Saneamento" 0.969381742746297 "moderado" 0.0517043172231457 "black"
0.0108525575603316 1.05104385117532 1.24294364369815 0.811943224012533 19 "BVSP" 1.00919966933016 "moderado" 0.149785112536236 "black"
0.0421165072701064 1.09113045791251 1.37598106353563 0.77238966581245 19 "Bens.Indls...Mat.Transporte" 1.06279355382854 "conservador" 0.262424131037081 "green"
0.0574699121682555 1.09316834733694 1.06906853623438 0.936486023324229 19 "Cons.N.Básico...Alimentos.Processados" 1.00116774215919 "moderado" 0.0641927003324614 "black"
0.0442994791530008 1.13137840656275 1.6647447218032 0.616702611563583 19 "Cons.N.Cíclico...Bebidas" 1.02665241752273 "conservador" 0.0656735695509684 "green"
0.0439146443353255 1.11845504166272 1.19927409050598 0.904861068871938 19 "Cons.N.Cíclico...Fumo" 1.08517643540566 "moderado" 0.0763957462805951 "black"
0.0254915620759262 1.06295987173783 1.07635946969701 0.91904918730355 19 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.989227295871521 "moderado" 0.0497525433958047 "black"
0.0180058853038746 1.0550799224093 1.24216455516224 0.799446997949208 19 "Const.e.Transp...Constr.e.Engenh" 0.993044724583365 "moderado" 0.156990079179975 "black"
0.0126739057003264 1.07059665321528 1.22646353471135 0.798212017618595 19 "Utilidade.Públ...Água.Saneamento" 0.978977932577582 "moderado" 0.146296247505764 "black"
0.0141416075275126 1.05912464272369 1.26145419451803 0.802910153065776 20 "BVSP" 1.01283438040593 "moderado" 0.170063995500903 "black"
0.0445599483222809 1.0955165287338 1.42920909977392 0.741373153637923 20 "Bens.Indls...Mat.Transporte" 1.05957725750741 "conservador" 0.200844681144704 "green"
0.045042892727914 1.07971154465281 1.08972219537326 0.909329942555087 20 "Cons.N.Básico...Alimentos.Processados" 0.990917021319766 "moderado" 0.0341155466493865 "black"
0.0465384565174376 1.12676756484827 1.78030662715601 0.593499584202742 20 "Cons.N.Cíclico...Bebidas" 1.05661124297048 "conservador" 0.182055408984115 "green"
0.0278590280115144 1.10479563078628 1.21807686191601 0.856158712420687 20 "Cons.N.Cíclico...Fumo" 1.04286711772744 "moderado" 0.105420672658418 "black"
0.016395995130512 1.05461458082408 1.04459755563073 0.932082258149985 20 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.973650848510247 "moderado" 0.0840747871015104 "black"
0.0221661022854508 1.06271514745187 1.27754125310583 0.785368538070439 20 "Const.e.Transp...Constr.e.Engenh" 1.0033407062764 "moderado" 0.193407879424399 "black"
0.0145635342456228 1.08001858320334 1.26861925566605 0.769543328377777 20 "Utilidade.Públ...Água.Saneamento" 0.976257484449391 "moderado" 0.196612767172778 "black"
0.00790228570144095 1.04619810278578 1.25803289210106 0.800331428755593 21 "BVSP" 1.00684326195678 "moderado" 0.168823334085545 "black"
0.03852379300806 1.09317331129112 1.39124285647357 0.760182261965508 21 "Bens.Indls...Mat.Transporte" 1.05759814157743 "conservador" 0.243194069635119 "green"
0.0523645325249424 1.0791810853004 1.09760162790837 0.902197418948721 21 "Cons.N.Básico...Alimentos.Processados" 0.990253355732845 "moderado" 0.0253539921409431 "black"
0.0407551790493876 1.1299266476671 1.75813472439186 0.602373181029118 21 "Cons.N.Cíclico...Bebidas" 1.05905320660968 "conservador" 0.158279260186379 "green"
0.0457615350237158 1.11932857105922 1.19776422406147 0.878271303925635 21 "Cons.N.Cíclico...Fumo" 1.05196194686194 "moderado" 0.0783659248037064 "black"
0.0173738133893624 1.04618399933729 1.02105112102053 0.94429229418874 21 "Cons.N.Cíclico...Pr.Pessoal.Limp" 0.96417070555246 "moderado" 0.110482822169669 "black"
0.0246270579721799 1.05877417281434 1.31865381171889 0.757389056894497 21 "Const.e.Transp...Constr.e.Engenh" 0.998733966828108 "moderado" 0.243094230779401 "black"
0.0125723935482917 1.07627252414528 1.25764867358228 0.781020651638908 21 "Utilidade.Públ...Água.Saneamento" 0.982249586574044 "moderado" 0.180779887296591 "black"
0.00764238371966294 1.05655148329379 1.28057678127119 0.793732263479659 22 "BVSP" 1.01643510715788 "moderado" 0.190997936536847 "black"
0.0332522049486568 1.08507563597554 1.40096564573037 0.792447432971013 22 "Bens.Indls...Mat.Transporte" 1.11019162963961 "conservador" 0.251923050442198 "green"
