"combinacao","learnParams","porc_teste","iteracao","neuronio","sse_treino","sse_teste","mape_treino","mape_teste","mse_treino","mse_teste","POCID_treino","POCID_teste","nmse_treino","nmse_teste","arv_treino","arv_teste","setor","variavel_entrada"
1,0.3,0.25,2200,5,0.0446882545143078,0.018554164069452,3.02800205094864,3.31002308670659,0.000993072322540173,0.00115963525434075,95.4545454545455,86.6666666666667,0.00162019427852334,0.00185879907356431,0.0645367300646912,0.0565963194815473,"Const.e.Transp...Constr.e.Engenh","Coeficiente B"
1,0.3,0.25,2200,5,0.347108747150952,0.107673008978868,4.21491542766381,4.5052470050947,0.00738529249257346,0.00672956306117928,91.304347826087,93.3333333333333,0.00957464054985149,0.00860969297764466,1.63826026026974,1.14891861425183,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.437319077931986,0.0145160451183765,4.68053472017198,3.10755591273565,0.00930466123259545,0.000907252819898529,86.9565217391304,93.3333333333333,0.0115700878520642,0.00130668066752895,1.52405649665405,0.334120163616602,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.427994414486471,0.0223317923449904,4.39278135799311,3.5153233426643,0.00910626413801002,0.0013957370215619,95.6521739130435,86.6666666666667,0.0117687490290539,0.00186408818558251,1.37159380060203,0.36915431825641,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.393231116963654,0.0628685889512675,4.3085062653977,4.07572286603089,0.00836661950986498,0.00392928680945422,86.9565217391304,93.3333333333333,0.0112168654664831,0.0048265633444539,1.52016866425086,0.588167548271675,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.38524208365564,0.0673953168441056,4.09952280690436,4.48594654500942,0.00819664007777956,0.0042122073027566,80.4347826086956,100,0.0108244860128537,0.00533675227357167,1.50440441081876,0.604455986319252,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.424252057424416,0.0264477201559665,4.41555424209363,3.5611224478284,0.00902663951966842,0.00165298250974791,89.1304347826087,100,0.0115890065844517,0.00220530729564676,1.57486582631547,0.408504878099574,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.434465526723241,0.0128005079160364,4.64055249786679,2.94051436616478,0.00924394737709024,0.000800031744752273,95.6521739130435,86.6666666666667,0.0116536965846034,0.00113392796816562,1.41302958609044,0.270683364190676,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.427262133132331,0.0209060930930178,4.371165311686,3.68816800893865,0.00909068368366661,0.00130663081831361,86.9565217391304,80,0.0116012941148472,0.00177820532014518,1.46045807278929,0.294488457330303,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.294922926551556,0.165006273235072,3.68022251634008,5.88215158225895,0.00627495588407567,0.010312892077192,80.4347826086956,100,0.00841225051615496,0.0122258631449494,1.94890395981563,1.07612064179199,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.429097258271746,0.0168970136015344,4.5783543436959,2.86842959494973,0.00912972889939884,0.0010560633500959,86.9565217391304,80,0.0118549977000149,0.00137276846958307,1.35613744115441,0.31724558132767,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.425271421682422,0.0228539210550197,4.39844806840758,3.34048794644251,0.00904832812090261,0.00142837006593873,93.4782608695652,80,0.0117855847183061,0.00185964171004671,1.50213983525685,0.29706962258363,"Utilidade.Públ...Água.Saneamento","Volatilidade"
1,0.3,0.25,2200,5,0.183582801664876,0.26739619010456,3.7820523645928,5.51719265083005,0.00390601705669949,0.016712261881535,82.6086956521739,60,0.00509291712409479,0.0216887219569427,0.631838444501781,3.57503018929928,"Utilidade.Públ...Água.Saneamento","Volatilidade"
