"coeficiente_B";"volatilidade"
0,935584016109662;1,14473346810508
0,962545258233208;1,12869335639436
0,971303987891278;1,12538389894841
0,978645670160595;1,13520265006151
1,02322321748873;1,04829518914815
1,02498823567944;1,04354693307938
1,03522943193098;1,05229315348419
1,05460776604464;0,9634121558768
1,08753797317403;0,953961882713432
1,16397759913986;0,830458122319917
1,25256556272276;0,749050682467273
1,32373677735361;0,740862021602281
1,40926436820192;0,705743887652361
1,40946665260603;0,689005189249323
1,48322359364726;0,659983253848176
1,6317119244259;0,611270738091775
1,63635469764467;0,617716060568348
1,62449927147773;0,627935029464507
1,6647447218032;0,616702611563583
1,78030662715601;0,593499584202742
1,75813472439186;0,602373181029118
1,71446720119728;0,632937414890214
1,72735413935967;0,62662476340032
1,75218367576173;0,620221456038543
1,83489859735339;0,548768627061213
1,84160847890064;0,552341935590763
1,78284341898203;0,569523321481102
1,78437700767778;0,578968282083387
1,76265588174219;0,594093227776237
1,77800264672052;0,585268937355754
1,81480799992939;0,569646615385427
1,69208071092452;0,607749433874777
1,69484602482674;0,609198767568177
1,71831201696909;0,587473330377766
1,7709894408293;0,560937032696521
1,83460879855244;0,548928757214744
1,83429138963067;0,55453934536063
1,89855516785807;0,539314826934115
1,86342133165668;0,548143117159885
1,86001164555931;0,54450178138319
1,92530666072085;0,511843357026245
1,91010186924667;0,519764102536292
1,8495676669103;0,533698421568589
1,97351246063498;0,503253065242464
1,9957117457861;0,49739791937378
1,9695442671829;0,502756160511856
1,97763631935744;0,514944962257467
1,86268008348848;0,555259161544779
1,83570478002614;0,561818945288212
1,79162836711043;0,574510848783409
1,91152539864417;0,545093853293814
1,84760100461747;0,561535238868309
1,85180119751446;0,565436959752453
1,85520340494468;0,560481188631763
1,88887833781084;0,549819804161161
1,86974610619091;0,566179731011283
1,84110762215459;0,571170634618893
1,91489308473869;0,554600460121388
1,89598254531692;0,556569050230763
1,95301710273527;0,532356526162298
1,98390405423905;0,529036693965468
1,890356751193;0,554410242949568
1,9546241874434;0,526349123166608
2,00349014287932;0,510305696222044
1,98438365391966;0,513447604992217
2,00558604079764;0,509284730124638
1,98223946582378;0,512701050905838
2,00478716283221;0,503232327026198
2,02268397642036;0,500458791690328
1,92760136918943;0,524365543045787
1,86137398463533;0,541624378369017
1,78847044875985;0,563264393869477
