"coeficiente_B";"volatilidade"
0,462365633933031;1,8943644997127
0,473293821292527;1,85842617953503
0,488013010389242;1,80572927600881
0,511428687264697;1,76017721492746
0,514312972510767;1,7513781286851
0,537752345468853;1,72079501740795
0,57217215773833;1,65453363216053
0,606896726758541;1,59429640083207
0,671650122338061;1,48526591039301
0,755222958992587;1,3156380385257
0,869350016580183;1,14998133018152
0,94200705675447;1,07458856898053
0,973570631846406;1,01941817112939
0,989572874877317;1,00741085717105
0,981893412499248;1,01589560534783
1,02838362227769;0,975119315548815
1,09294681413211;0,917717944100911
1,13822733331876;0,877219145343644
1,07635946969701;0,91904918730355
1,04459755563073;0,932082258149985
1,02105112102053;0,94429229418874
1,00017742506771;0,967237288408054
0,960854013819326;0,990535426253083
0,962987897733372;0,995118508889848
0,949497411284236;1,01609849098126
0,966555146499781;0,990886047005331
0,961808742026331;0,990668932264291
0,923190524287909;1,0128575052863
0,893529631053079;1,02200836232956
0,907926236632891;1,02387114115015
0,883349589062702;1,04762402681477
0,87492474167438;1,0615123701759
0,814162025832292;1,14545789773652
0,795536176490603;1,16609775070022
0,80591332716838;1,17791097277591
0,832379793829555;1,14797807709194
0,866007854198069;1,1162089543969
0,887601515136696;1,09841175490158
0,872045744947079;1,10661405934683
0,846822230996223;1,13855485722984
0,858354121488762;1,13308942334762
0,857778458493469;1,11695529039756
0,889528928293575;1,0820111873069
0,948918422805613;1,03766486215657
0,971276553890062;1,00395104423911
1,03096707770853;0,937700290191662
1,07168031785451;0,89761263579234
1,08879539306445;0,878881333312855
1,06997991266138;0,908172807814237
1,06397708368764;0,898374290282854
1,07439522052047;0,897326423914272
1,07426666329829;0,893936927151284
1,07876155400564;0,897542985279777
1,07895620330578;0,90724255097827
1,06691552152135;0,907815421969298
1,04388031003827;0,924951624777038
1,03081838728788;0,93551595396137
1,02922343935721;0,930941857613536
0,966491312781847;0,98218502726517
0,960545353031106;0,98450942960456
0,989422335132019;0,955089802296012
0,919776954729448;1,01500903292179
0,928373378417417;1,00679874208966
0,926377346875673;1,00523474005529
0,930787397764759;1,00311917305809
0,944614396503202;0,989882934374562
0,972859802825479;0,964094104681766
0,975595766559988;0,962572146926606
0,990845755182945;0,938516304056179
0,928459878207913;0,998293016244204
0,903521576667647;1,02965907807626
0,844252107961362;1,08749408647577
